Close,Mkt-RF,SMB,HML,RMW,CMA,RF
3.5931498494517378,1.44,0.26,-0.09,-0.79,0.34,0.01
1.3743274996151467,0.1,-0.16,0.33,-0.29,0.23,0.01
-1.9366908723355336,-0.27,0.62,0.25,-0.2,0.04,0.01
-2.633376751605454,-1.37,-0.38,0.41,1.08,-0.21,0.01
0.40590855145195004,2.21,-0.61,-0.3,-0.27,0.25,0.01
1.5487890775613522,-0.76,-0.2,0.6,-0.71,0.13,0.01
-3.3819216930642493,-1.35,-0.36,-0.1,0.96,-0.59,0.01
-2.5398010815500083,-0.7,0.55,0.31,0.46,0.36,0.01
-0.42234734092206905,1.23,-0.43,-0.33,0.37,-0.06,0.01
2.475202297417267,0.23,0.38,0.03,-0.68,0.16,0.01
-0.8969702821759351,-0.52,0.24,-0.03,0.27,-0.09,0.01
0.2784520889961506,-0.19,0.48,0.05,0.01,0.17,0.01
-2.361357400446973,-1.53,0.4,-0.07,0.25,0.0,0.01
0.07128413931432043,0.34,-0.79,0.0,0.96,-0.5,0.01
1.8479569599641588,0.12,0.15,0.67,-0.55,0.19,0.01
3.2798848880952747,3.14,-0.87,-0.38,-0.62,0.46,0.0
0.6754249807335189,-0.11,-0.43,0.16,-0.31,0.1,0.0
0.0,2.13,-0.64,-0.41,-0.64,0.7,0.0
-0.33524672326138427,-0.63,0.07,-0.12,-0.93,0.2,0.0
-2.020555053907025,-1.35,0.23,0.51,0.38,-0.56,0.0
0.8937305411399477,1.89,-0.15,-0.35,-0.77,0.26,0.0
0.2723487558696336,0.04,0.08,0.21,-1.09,0.23,0.0
-0.6113532224358509,-0.12,0.12,0.16,-0.16,-0.13,0.0
-0.13664666052146668,0.55,0.01,-0.15,-0.59,0.33,0.0
-1.2319244483515845,-1.32,0.79,0.56,0.11,-0.25,0.0
1.3163743636031011,-0.34,0.25,0.18,0.78,-0.13,0.0
-3.556519781027878,-1.41,-0.25,0.61,1.05,-0.55,0.0
-0.5675261545635135,-1.53,0.38,-0.43,0.04,-0.08,0.0
-0.9985913729995244,-0.94,0.33,-0.27,0.12,-0.01,0.0
2.0894931480320844,0.99,-0.15,-0.75,-1.03,0.01,0.0
-2.6110568752887087,-2.78,0.65,0.52,0.67,-0.21,0.0
2.390934870303063,-1.65,0.05,-0.19,0.47,-0.21,0.0
3.1848203432874866,1.26,0.03,-0.43,-0.23,0.42,0.0
2.400595788694826,0.63,-0.25,-0.01,-0.13,0.12,0.0
-4.085842500724968,-2.13,0.55,-0.53,0.78,-0.14,0.0
0.2796540894032695,1.28,-0.18,0.24,1.06,0.23,0.0
2.089058443176106,0.37,-0.78,-0.18,0.47,0.03,0.0
-0.40951412164524914,-1.34,1.02,-0.28,0.94,0.18,0.0
-1.0271749391557616,-0.49,0.13,-0.04,-0.26,0.0,0.0
-0.13833494813507707,-0.64,0.06,0.14,0.26,-0.09,0.0
-1.9403981750796384,-1.06,-0.48,-0.23,0.11,0.03,0.0
1.4132532113900753,0.69,0.01,0.04,-0.25,0.38,0.0
0.0,-0.71,0.26,-0.25,-0.32,0.04,0.0
0.27862587226390456,-1.25,0.11,0.08,0.21,-0.19,0.0
1.0425723007621457,-0.26,-0.06,-0.2,0.37,0.09,0.0
0.8939055973032461,1.9,-0.89,-0.56,-0.13,-0.05,0.0
4.090225219620103,1.98,-0.45,-0.03,-1.03,0.13,0.0
-2.7504383825976086,-0.7,-0.31,-0.04,0.06,-0.16,0.0
-0.5389163936820207,-0.83,0.81,-0.12,-0.33,-0.06,0.0
1.5572011647842166,1.31,-0.08,0.1,0.21,-0.45,0.0
-1.7334039704985371,-1.78,0.28,-0.18,0.27,-0.31,0.0
1.8996011952546743,0.7,0.06,-0.18,0.52,-0.15,0.0
-3.4618101715252148,-1.22,0.36,0.44,0.34,-0.25,0.0
2.482558404895019,1.15,-0.28,-0.13,-0.23,-0.09,0.0
1.0095630674491707,0.41,-0.7,0.25,-0.44,0.23,0.0
-2.3985466066214656,-0.67,0.23,0.48,0.1,0.02,0.0
-0.614281096038849,-1.44,0.79,-0.45,0.23,-0.02,0.0
0.41193131406889183,0.78,-0.92,0.08,0.2,0.03,0.0
-0.41024140127376985,-0.84,0.14,0.13,0.13,-0.36,0.0
-0.2061533421602313,0.76,-0.68,-0.07,0.29,-0.53,0.0
-1.1011220494277163,-2.36,0.78,-0.03,-0.01,-0.04,0.0
-0.9742626160812784,-0.81,0.67,-0.62,0.54,0.3,0.0
-0.07004839351680836,0.32,-0.49,-0.61,0.4,0.22,0.0
3.5159509014246915,3.39,-0.96,-0.57,-1.44,0.12,0.0
0.4078523457855532,0.13,-0.41,0.2,0.1,-0.21,0.0
1.556070411910504,3.41,-0.79,-0.14,-1.05,0.47,0.0
-0.06675244805315339,0.44,0.44,-0.78,-0.26,-0.03,0.0
-0.33339558360491184,0.72,-0.46,-0.3,0.8,-0.5,0.0
-0.2674438197486362,0.28,0.13,0.52,-0.43,0.22,0.0
0.6035688552819218,2.19,-0.73,-0.11,0.49,-0.01,0.0
-4.200025160680898,-3.36,1.24,0.15,0.72,-0.12,0.0
1.2524801209986558,1.21,-0.04,-0.05,-0.42,-0.04,0.0
-0.9621974539323563,-0.55,-0.22,-0.38,0.0,0.2,0.0
0.5553393668933815,-0.09,0.7,-0.06,0.23,-0.28,0.0
0.5523066703772228,-0.48,0.37,0.16,0.42,0.0,0.0
-2.951421640139429,-1.66,0.82,0.32,0.52,-0.21,0.0
0.14135379180109098,1.12,-0.21,0.34,0.13,-0.2,0.0
3.107274574589791,2.6,-0.59,-0.78,-1.22,0.1,0.0
-0.9588472543079152,-0.49,0.36,-0.07,-0.48,0.05,0.0
-0.3458942809964616,0.15,-0.67,0.45,0.39,-0.05,0.0
0.5553393668933815,0.18,0.55,0.6,-0.43,0.24,0.0
-0.27594074073666874,-0.24,-0.23,0.18,0.38,-0.59,0.0
-1.7993445938274788,-1.28,0.63,0.76,0.03,-0.02,0.0
1.2683803383295444,0.52,-0.32,-0.2,0.37,0.09,0.0
-8.142023214458083,-0.32,0.03,-0.05,-0.3,0.05,0.0
2.8789020663193554,1.88,-0.41,-0.01,-0.28,0.23,0.0
-1.3991739494652156,0.62,-0.01,-0.34,0.04,-0.17,0.0
-1.1199959390805536,-1.11,0.52,0.01,-0.82,0.71,0.0
-0.9063662012761875,1.52,0.0,0.07,-0.77,0.14,0.0
0.15235057279350261,-0.11,0.49,0.02,-0.44,-0.03,0.0
2.8157597970115633,2.07,-0.79,0.22,-0.5,0.07,0.0
0.5181254160368409,0.89,-0.01,0.35,-0.41,0.13,0.0
-1.0309094283093234,-0.81,0.53,-0.24,0.33,-0.17,0.0
-0.6695695147129643,-1.3,0.58,-0.08,0.46,-0.14,0.0
3.820143409365162,1.76,-0.06,-0.13,-0.32,0.4,0.0
1.4428331072636968,0.34,-0.22,-0.23,-0.4,0.06,0.0
1.1383057895923532,0.03,0.8,0.25,-0.11,0.09,0.0
0.9845584951407194,-0.03,0.24,-0.23,-0.53,-0.02,0.0
0.6266504093845882,1.56,0.49,-0.38,-0.63,0.05,0.0
11.349187295933438,-0.18,0.78,-0.3,-0.65,0.17,0.0
8.763421326307075,0.8,-0.22,0.14,-0.15,-0.1,0.0
0.8572001920183148,-0.46,0.07,0.63,0.51,-0.23,0.0
1.983044268868972,-0.99,0.51,0.06,0.48,-0.07,0.0
1.6665777851680108,1.39,-0.02,-0.15,-0.52,0.44,0.0
1.4208707806139032,1.25,-0.12,-0.07,-0.78,0.23,0.0
0.5925293437749835,-0.23,0.55,0.36,-0.21,0.12,0.0
-0.6427110255113999,-0.23,0.33,0.04,-0.5,0.15,0.0
0.9702009998997063,0.74,-0.19,0.0,-0.59,0.41,0.0
0.3737469085210998,-0.31,-1.37,1.08,-0.56,0.22,0.0
-3.7233515671786788,-2.3,0.75,0.0,0.41,-0.06,0.0
-1.7125375412964994,-0.12,0.14,-0.04,0.27,0.18,0.0
0.33715629998554153,0.41,-0.09,0.33,0.13,0.28,0.0
2.1847531786942653,0.96,-0.05,0.03,-0.79,0.11,0.0
0.43873536649865486,0.26,0.44,0.46,-0.56,0.25,0.0
3.056777559750423,1.95,0.33,-1.13,-1.01,0.37,0.0
-3.1778834503781273,0.22,0.59,-0.41,-0.19,0.13,0.0
-0.9848563094361884,-0.26,0.96,0.2,-0.53,0.34,0.0
-0.8285986720109273,1.53,0.29,0.08,0.03,-0.13,0.0
-2.7856225546928903,0.39,-0.13,0.61,-0.02,-0.16,0.0
-0.8023349682150238,0.39,-0.09,-0.52,0.12,0.01,0.0
1.6754917821888204,1.56,0.12,0.12,-0.85,0.43,0.0
0.22720874714718953,0.55,0.85,-0.76,-0.82,-0.08,0.0
-2.7777608779955165,-0.33,-0.2,-0.37,0.27,0.09,0.0
-2.0993234216803547,-1.31,-0.33,0.01,0.97,-0.23,0.0
2.323030127198278,0.95,0.43,0.01,0.0,-0.22,0.0
1.571514506501348,1.29,-0.26,0.36,-0.13,-0.25,0.0
1.8337067472353752,0.18,0.15,0.34,-0.52,0.5,0.0
-1.9696123093276174,-1.02,-0.23,0.08,0.63,-0.31,0.0
4.879577563129622,2.14,-0.46,-0.5,0.05,-0.27,0.0
-0.43800363891662863,0.13,0.16,-0.33,-0.24,-0.34,0.0
5.1129402733502305,-0.15,0.21,-0.16,-0.37,0.34,0.0
0.10457825319079017,-1.49,0.01,0.63,0.52,0.22,0.0
0.31334470263972847,0.05,-0.16,0.07,0.21,-0.14,0.0
-0.7291332950686513,-1.52,-0.61,0.14,1.06,-0.16,0.0
-1.4690608106382008,0.2,0.16,0.23,0.58,-0.12,0.0
1.6507932678036186,-0.6,1.15,-0.04,-0.42,-0.02,0.0
1.047540937184821,1.11,0.33,-0.43,-0.59,0.21,0.0
-2.903101142182274,-0.84,0.62,0.25,-0.01,-0.02,0.0
1.7619679016736889,-0.18,-0.06,0.36,-0.13,0.12,0.0
0.15748130020347695,0.73,-0.43,-0.05,0.04,-0.01,0.0
0.9427774737836403,1.28,0.91,0.1,-0.95,0.58,0.0
-0.7264846989574858,-0.72,0.25,-0.1,0.0,-0.24,0.0
3.868136169862635,1.91,-0.15,0.36,-1.19,0.67,0.0
2.667621267514675,0.51,1.31,0.07,-0.43,0.2,0.0
-2.4999800284511764,-0.34,0.96,0.38,-1.06,0.78,0.0
-1.5587047507746088,-1.33,-0.05,-0.31,0.56,-0.42,0.0
1.378878225057778,0.92,0.1,-0.09,-0.27,0.02,0.0
0.25192631720911685,0.73,0.3,0.35,-0.88,0.22,0.0
-1.457135286986333,-0.41,-0.06,-0.17,-0.16,-0.1,0.0
1.325576917229987,-0.64,0.15,-0.27,0.5,-0.22,0.0
5.183750661139097,-1.45,-1.21,-0.51,1.19,-0.91,0.0
-0.1912770077144077,1.08,-0.16,-0.1,0.08,0.39,0.0
-1.1984035513560642,-1.42,0.02,-0.43,0.26,-0.24,0.0
0.9219246341124254,0.96,0.31,0.45,-0.76,0.84,0.0
-0.048127876254511204,0.18,0.49,-1.01,0.13,-0.46,0.0
-1.3468337266895891,-0.65,0.36,0.43,-0.25,-0.09,0.0
5.02192793544074,1.51,-0.72,-0.32,-0.12,-0.08,0.0
-2.553523412234193,-0.02,0.98,0.29,-0.7,0.56,0.0
-1.286178169748553,-0.57,0.56,-0.06,0.02,-0.03,0.0
-2.1235408282262114,-0.18,0.15,-0.65,0.83,-0.61,0.0
3.9448800270162954,0.32,0.22,0.22,-0.7,0.67,0.0
-1.6603376828244643,-1.06,-0.54,-0.13,-0.03,0.15,0.0
2.3153207134742226,0.11,-0.69,-0.32,0.47,-0.36,0.0
-3.9131091917441574,-1.71,0.4,-0.02,0.53,-0.4,0.0
-3.680106567432573,0.02,-0.82,0.47,0.85,-0.69,0.0
1.5281920049504016,0.57,-0.56,-0.51,0.59,-0.49,0.0
-1.455210277037433,0.33,-0.34,0.13,0.45,-0.27,0.0
0.10179946234503134,0.43,0.66,0.01,-0.52,0.24,0.0
0.20367492317709956,1.09,0.48,0.1,-0.6,0.34,0.0
2.4364174019927853,-0.5,0.67,0.06,-0.37,0.25,0.0
-1.0406160634609862,0.62,0.11,0.4,-0.42,0.5,0.0
-1.3019910181160332,0.09,0.16,-0.17,0.07,-0.1,0.0
3.196342105425032,1.03,0.73,0.07,-0.93,0.52,0.0
-0.09828623935002057,0.43,1.02,0.64,-0.6,0.39,0.0
3.395839768145281,-0.14,0.37,0.05,0.09,0.44,0.0
3.1888648915351814,0.46,0.55,0.31,-0.81,0.65,0.0
-3.6900906510137665,-1.07,-0.66,0.11,-0.26,0.14,0.0
-0.09577284987238865,-0.04,-0.17,-0.31,0.36,-0.37,0.0
0.9108857839527529,0.29,0.19,0.11,-0.06,0.12,0.0
2.0425704993762173,0.17,0.78,0.08,-0.56,0.49,0.0
3.305552666747813,0.7,0.28,0.24,-0.26,0.23,0.0
1.89272797946487,0.53,-0.25,0.3,-0.26,0.33,0.0
1.0615309264957018,1.4,0.53,-0.05,0.13,0.11,0.0
0.4374658725825098,0.43,0.26,0.28,-0.22,-0.02,0.0
-0.5226517496934924,0.22,0.31,-0.17,-0.73,0.39,0.0
-1.4455097661355887,-0.61,-0.08,0.25,-0.13,0.52,0.0
1.0665167891840799,1.07,0.51,-0.15,-0.68,0.47,0.0
-1.62707710809048,-0.79,0.24,-0.27,-0.15,0.12,0.0
-0.8494272296465155,-1.37,-0.56,-0.65,1.19,-0.98,0.0
1.7133369354160877,0.62,0.56,0.1,-0.12,0.13,0.0
2.3937001020664983,0.23,0.15,0.13,0.06,0.2,0.0
-3.8528655894305985,-0.35,0.24,-0.11,0.41,-0.28,0.0
0.6754797201725893,1.4,0.02,0.11,-0.87,0.26,0.0
-1.0733899550645631,-0.26,0.23,0.17,-0.2,0.22,0.0
3.4356752927819922,1.25,-0.5,0.28,-0.24,0.23,0.0
-1.3111392372297415,-0.23,0.47,0.01,0.0,0.34,0.0
-2.214208404234397,-1.3,0.2,0.14,0.27,0.05,0.0
1.5850969223900835,0.65,0.47,0.04,-0.53,0.07,0.0
-4.948820324041514,-1.88,-0.03,0.05,1.28,-0.59,0.0
-4.174552164913026,-0.81,-1.62,-0.26,0.63,-0.55,0.0
1.2727155815170477,-0.84,-1.21,0.04,0.75,-0.28,0.0
2.9482914563982776,0.99,0.38,0.1,-0.54,0.24,0.0
-2.7229460479166856,-0.96,0.08,0.11,0.5,-0.19,0.0
0.3378700480336505,2.16,0.39,0.15,0.29,-0.56,0.0
-1.058376719784504,0.31,0.16,0.09,-0.42,0.19,0.0
5.444866511641022,1.02,0.59,0.02,-0.9,0.46,0.0
2.7664031499589514,0.49,0.39,0.38,-0.41,0.38,0.0
4.172240013937767,0.51,0.28,0.17,-0.27,0.39,0.0
-0.6890387428517886,-0.48,-0.29,0.19,0.01,0.21,0.0
1.6911633084458533,0.55,0.32,0.4,-0.29,0.14,0.0
0.9808169929516497,-0.08,-0.33,0.45,-0.14,0.21,0.0
2.8293053765791054,0.81,0.85,0.15,-0.16,0.21,0.0
0.8214928316282233,0.44,0.46,0.17,-0.32,0.0,0.0
1.099667401591642,-0.35,-0.36,-0.1,0.16,0.09,0.0
-6.32538190509181,0.36,0.1,0.04,-0.19,0.09,0.0
-2.1506119010235913,-1.11,-0.43,-0.01,0.9,-0.22,0.0
2.065959106255688,0.41,-0.2,-0.17,0.24,-0.43,0.0
-0.1721912132154113,0.25,0.48,-0.19,-0.76,0.28,0.0
-1.8118894096535332,-1.51,-0.59,-0.04,0.78,-0.23,0.0
1.0104891889916479,0.22,-0.65,-0.29,1.14,-0.55,0.0
-1.696580308838358,-0.45,-0.27,-0.03,0.19,0.04,0.0
0.0,0.4,1.12,0.41,-0.36,0.34,0.0
4.955809862901628,1.59,0.39,-0.15,-0.91,0.08,0.0
-0.12630817989368603,0.28,0.83,0.23,-0.11,0.28,0.0
-2.5329238149704336,-0.11,-0.14,0.32,-0.04,0.46,0.0
-0.8660628843250917,0.28,-0.54,-0.11,0.23,-0.33,0.0
1.1359261588087533,0.93,0.71,0.47,-0.56,0.35,0.0
-1.0367775428937964,-0.45,0.72,0.39,-0.37,0.5,0.0
0.5237979283866157,-0.04,0.17,-0.05,0.03,0.25,0.0
0.39074318613574466,0.58,0.08,0.18,-0.45,0.38,0.0
-2.68155005025702,-0.33,0.38,0.32,-0.08,0.4,0.0
-2.6668351993380246,-0.74,-0.86,-0.07,0.97,-0.49,0.0
-1.6437209238167716,-0.21,-0.62,-0.16,0.48,-0.35,0.0
3.6676197461183557,1.33,0.9,-0.26,-0.49,0.46,0.0
0.4029742681923354,0.03,0.21,-0.29,0.41,-0.37,0.0
-4.2819410579681865,-0.83,-0.59,-0.12,1.06,-0.3,0.0
-1.5377937470833603,-0.72,-0.59,-0.19,0.4,-0.41,0.0
-3.4073913690015667,-0.87,0.13,0.07,0.54,-0.26,0.0
0.049076805882819485,0.76,0.01,-0.06,-0.15,-0.08,0.0
-0.19579242401959185,-0.77,0.26,0.03,0.14,0.01,0.0
-0.4907679915432728,0.21,0.2,0.64,-0.42,0.35,0.0
4.290031549710749,1.71,0.66,-0.01,-0.66,0.3,0.0
-2.222256050519944,0.31,0.39,0.52,0.0,0.29,0.0
0.19335954130352828,0.4,-0.06,0.45,-0.42,0.42,0.0
0.9170306263252215,0.1,0.2,-0.17,-0.29,0.24,0.0
3.82597556251123,1.11,0.35,-0.07,-0.07,0.13,0.0
-0.783155895809029,-0.27,0.17,0.13,0.14,0.07,0.0
-2.3676346286620853,-0.34,-1.09,0.26,0.4,0.14,0.0
0.570670273433338,0.26,-0.43,-0.32,0.22,-0.29,0.0
-1.4186742351844694,-0.79,-0.04,-0.16,0.5,-0.26,0.0
0.9594030237147111,0.65,-0.08,0.22,0.25,-0.23,0.0
-2.8502913709228084,-0.95,-0.5,-0.01,0.62,-0.49,0.0
-0.3422917208669829,-0.29,-0.97,-0.21,0.01,-0.2,0.0
4.072469364788667,1.34,1.19,0.19,-0.75,0.46,0.0
-1.5086271720429756,0.31,0.53,0.28,-0.35,0.18,0.0
-3.4465876711872623,-0.73,-1.29,0.04,0.53,-0.12,0.0
-0.2479092754526402,0.5,-0.26,0.1,0.44,-0.13,0.0
-1.1929218861773228,0.15,0.02,-0.23,0.48,-0.11,0.0
0.8047729138995541,1.24,0.24,0.27,-0.78,0.55,0.0
-1.6964932725882287,-0.04,-0.05,0.39,-0.12,0.1,0.0
0.7612600079375476,0.36,0.04,0.21,-0.08,0.34,0.0
-0.20147497342017928,0.37,0.58,0.1,-0.33,0.27,0.0
3.0287674671374054,-0.18,-0.24,0.06,-0.2,0.04,0.0
1.8127842547584816,0.19,0.35,0.06,0.06,0.08,0.0
1.7807848537024995,1.29,0.31,0.0,-0.29,0.08,0.0
0.6144722343909947,0.05,0.24,0.18,-0.14,0.11,0.0
0.42295166786989746,0.01,-1.4,0.01,-0.08,0.16,0.0
-0.4211703209727746,-0.17,0.8,0.42,-0.58,0.6,0.0
4.182427617612938,1.2,0.26,0.01,-0.75,0.82,0.0
-0.3609348753827568,0.2,0.05,0.27,-0.47,0.56,0.0
2.2635759903229413,0.34,0.53,-0.08,-0.52,0.2,0.0
3.4085864375495323,0.45,0.29,0.72,-0.9,0.95,0.0
-1.5411816673314038,-0.72,0.01,0.29,-0.48,0.13,0.0
3.173963333735985,0.57,0.8,0.13,-0.89,0.79,0.0
1.6434236296323235,-0.51,0.28,0.09,0.27,-0.06,0.0
0.3317551009107911,0.8,0.03,0.44,0.0,0.2,0.0
-5.578483364643327,0.15,-0.05,-0.28,-0.06,0.16,0.0
-0.5690178801139756,0.72,-0.04,0.59,-1.41,0.69,0.0
0.044095783634845453,0.15,1.23,0.62,-0.36,0.48,0.0
-0.5279806116531116,0.64,-0.81,0.31,0.96,-0.72,0.0
-1.9019586540357958,-0.32,-0.5,-0.06,0.57,-0.69,0.0
1.7133369354160877,-0.14,0.88,-0.1,0.11,-0.12,0.0
1.994798537134801,1.12,-0.24,-0.27,-0.34,0.15,0.0
0.2606440222977291,-0.96,0.09,0.0,0.81,-0.17,0.0
-2.383917280759873,-1.44,-0.41,-0.4,0.34,0.05,0.0
0.7104120608815601,0.25,-1.06,-0.77,0.67,-0.98,0.0
-0.529171095558012,-0.15,0.24,0.42,-0.51,0.17,0.0
-1.0638755214985363,0.27,-0.35,-0.16,0.24,-0.29,0.0
-0.26868419185094305,0.0,-0.13,-0.03,0.2,-0.16,0.0
-2.1114537749357565,-0.97,-1.45,-0.62,1.6,-1.15,0.0
2.891219609943052,0.23,0.48,0.23,-0.25,0.22,0.0
1.2935930577675059,1.39,1.02,0.42,-0.88,0.87,0.0
-0.17632060175138964,-0.1,0.4,0.28,-0.22,0.22,0.0
1.3675482371687808,0.56,0.58,0.2,-0.3,0.14,0.0
3.56833582163838,1.04,-0.36,0.14,0.0,0.01,0.0
-0.2941040161231312,-0.46,-0.09,-0.15,0.4,-0.07,0.0
-3.0763220013843906,-0.57,-0.63,-0.14,0.44,-0.39,0.0
0.695604130299099,0.98,0.43,0.59,-0.49,0.08,0.0
0.4318426364197103,-0.4,-0.08,0.08,-0.05,-0.12,0.0
-3.3963698311713753,-0.54,-0.92,-0.15,0.73,-0.29,0.0
-0.31152088634284203,-0.3,-0.16,-0.29,0.45,-0.33,0.0
-0.9374831147369367,-0.51,-1.14,-0.18,0.83,-0.67,0.0
0.7661621852066203,-0.14,0.31,-0.18,0.21,-0.23,0.0
2.0123450732943082,0.54,0.51,0.2,-0.61,0.37,0.0
1.0085727287880042,0.29,0.47,0.44,-0.43,0.37,0.0
3.81932490954644,0.11,0.28,0.3,0.16,0.31,0.0
0.41816297430203875,1.02,0.5,0.27,0.04,0.35,0.0
-0.874295997200758,-0.59,-0.03,0.13,0.17,0.0,0.0
0.46191282944751944,0.14,-0.14,-0.12,0.32,-0.41,0.0
5.184002842202107,0.43,0.74,0.26,-0.84,0.44,0.0
6.2797208553050154,0.24,-0.03,-0.22,0.5,-0.21,0.0
-2.76733055298376,-0.84,-0.25,0.17,0.75,-0.44,0.0
4.230821914876337,-0.66,-0.4,-0.33,0.56,-0.56,0.0
2.140164968467584,-1.5,-0.25,-0.39,0.48,-0.8,0.0
-1.9148819610376289,-1.42,0.33,-0.14,-0.06,-0.03,0.0
1.5102611099711893,1.34,0.97,0.23,-0.82,0.59,0.0
-4.027679574883725,-1.56,-1.0,-0.3,1.08,-0.74,0.0
-2.3818715766846577,0.43,-0.63,-0.06,0.31,-0.22,0.0
1.4331722643134759,1.22,0.7,0.37,-0.87,0.86,0.0
-1.9855314183187756,-0.2,-0.45,0.13,0.06,-0.17,0.0
0.7402053269048636,-1.0,0.4,0.27,0.16,-0.07,0.0
0.0,-1.42,-0.61,-0.22,0.66,-0.66,0.0
-2.2042688962585544,-0.09,0.41,0.01,0.46,-0.2,0.0
0.8303607893425546,-0.27,-0.18,-0.11,-0.23,0.1,0.0
5.372474764695845,1.68,0.56,-0.18,-1.12,0.74,0.0
0.6327337380010789,0.0,0.35,0.36,-0.11,0.17,0.0
3.2175479980352195,1.34,0.51,-0.21,-0.27,0.27,0.0
0.03569654476245354,0.47,0.51,0.16,-0.13,0.12,0.0
-3.151820468524902,0.0,0.22,0.21,0.4,0.02,0.0
0.25888587567084453,0.64,0.2,0.04,-0.43,0.14,0.0
1.4385119617337017,0.91,0.57,0.06,-1.13,0.82,0.0
2.9818551733941767,0.79,0.03,-0.41,-0.48,-0.03,0.0
-1.7302029283790543,-0.29,-0.62,0.18,0.81,-0.49,0.0
-1.8683635278163302,-0.5,0.88,-0.12,0.08,-0.06,0.0
0.8054735875994812,-0.14,-0.36,0.14,-0.68,0.22,0.0
1.8524829873164173,0.5,0.16,-0.31,-0.05,-0.02,0.0
-3.958543811106474,-1.49,-0.64,-0.38,0.44,-0.33,0.0
-1.076974690987742,-0.2,-0.42,-0.44,-0.15,0.11,0.0
9.984998141273515,-0.05,-0.26,-0.4,1.14,-0.65,0.0
-0.40957047261565016,0.45,0.07,0.1,0.79,-0.57,0.0
-2.844361745166657,0.22,0.43,-0.3,-0.54,0.28,0.0
-2.1868436622838328,-1.48,-0.17,-0.01,0.68,-0.15,0.0
0.0,0.6,0.5,0.0,-0.08,0.22,0.0
0.1801285647652806,1.44,0.17,-0.1,0.05,-0.03,0.0
-0.2878749344055853,-0.01,-0.35,-0.01,-0.44,0.12,0.0
-2.0578207059325226,-0.33,-0.03,-0.34,-0.03,0.35,0.0
-0.7004010653368975,0.13,0.07,-0.11,0.58,-0.75,0.0
-1.8188186715702548,-1.46,-0.84,-0.08,0.71,-0.34,0.0
1.2099571289114097,-0.86,-0.76,-0.78,0.96,-1.04,0.0
-3.6982676610714527,-0.66,-0.68,-0.04,1.27,-0.74,0.0
1.1250408391613176,0.85,0.03,-0.33,0.32,-0.05,0.0
0.26849517829314884,0.21,0.43,0.17,-0.36,0.31,0.0
1.9509344568681808,0.27,-0.15,-0.19,0.05,0.15,0.0
-0.26260729805771543,-0.8,-0.38,-0.2,0.33,-0.21,0.0
0.3385483142794188,-1.48,-0.84,-0.49,-0.4,0.0,0.0
-1.4622368742659986,-1.29,-0.67,-0.46,0.47,-0.5,0.0
3.2724338769025696,0.95,0.83,0.24,-0.99,0.56,0.0
0.5894798723807826,0.12,-0.13,-0.06,0.15,-0.17,0.0
-0.4028701476860408,-0.08,-0.28,0.01,-0.1,0.13,0.0
-0.47822192023213583,-0.17,-0.51,-0.13,0.89,-0.53,0.0
-1.5521160545165835,-1.13,-0.37,-0.29,0.55,-0.63,0.0
1.5765865068019913,0.76,0.36,0.24,-0.3,0.27,0.0
-2.180208539131734,-0.19,0.0,0.51,-0.69,0.46,0.0
0.9065517816142954,0.02,-0.1,0.15,0.18,-0.36,0.0
1.4975934483579145,0.44,0.43,0.02,-0.15,0.03,0.0
0.8483353508055735,0.29,0.74,0.53,-0.31,0.07,0.0
3.913691454079471,1.66,0.59,0.09,-0.39,0.22,0.0
0.35202663655624633,0.28,0.13,0.04,-0.41,0.12,0.0
-1.1924702948980404,0.51,-0.34,-0.13,0.14,0.06,0.0
-0.39061816539911476,0.02,-0.05,0.13,-0.16,0.13,0.0
0.0,0.14,0.67,-0.06,0.0,-0.1,0.0
3.0650479398686814,0.31,-0.21,-0.16,0.35,-0.16,0.0
-1.7981275163071464,-0.9,-0.87,-0.04,0.62,-0.66,0.0
1.3380545147679612,0.57,0.32,0.11,-0.49,0.45,0.0
3.5787185988831016,1.57,0.23,0.36,-0.13,0.02,0.0
1.811529176021498,0.08,-0.19,-0.08,0.22,-0.05,0.0
-0.4941559508849891,-1.04,-0.41,-0.04,0.86,-0.4,0.0
1.7881131196495037,0.36,-0.22,0.38,0.19,-0.01,0.0
-2.017023998046985,-1.05,-0.66,-0.59,0.49,-0.31,0.0
1.8925315013920585,0.71,1.01,0.2,-0.21,0.33,0.0
6.67969720859396,0.14,0.27,-0.11,-0.05,-0.18,0.0
0.21377746177186907,-0.14,0.12,0.05,0.64,-0.34,0.0
0.3047751847640834,0.19,-0.17,0.2,-0.04,0.13,0.0
-1.7624517602143341,-0.42,0.14,0.14,0.5,-0.12,0.0
2.0725124554652696,0.38,0.16,0.07,-0.37,0.46,0.0
2.1211840163811058,0.9,0.47,0.23,-0.6,0.43,0.0
-1.5431234545942751,-0.23,0.08,0.18,0.04,-0.29,0.0
1.567308966867964,-0.23,1.23,0.12,-0.7,0.33,0.0
-3.590489712864142,-0.25,-0.04,-0.07,0.41,-0.42,0.0
0.030664520904633008,0.31,0.48,-0.06,-0.35,0.41,0.0
0.12306688674592614,0.47,0.11,0.35,-0.37,0.2,0.0
-0.7374631718850222,-1.06,-0.41,0.53,0.74,-0.67,0.0
-3.7771017425497933,-0.29,0.25,0.38,0.28,-0.13,0.0
-0.4182074508720768,-0.93,-0.7,0.89,1.39,-0.56,0.0
